ds_cargo;nr_turno;sg_uf;nm_regiao;sg_partido;qt_votos_validos;dt_carga
Deputado Distrital;1;DF;CENTRO-OESTE;AGIR;110392;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;AVANTE;56851;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;CIDADANIA;43132;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;DC;3368;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;MDB;155718;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;NOVO;18995;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PATRIOTA;41417;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PC do B;3918;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PCO;209;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PDT;17625;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PL;221654;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PMB;5808;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PMN;75661;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PODE;29647;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PP;104862;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PROS;25705;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PRTB;14795;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSB;74974;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSC;36277;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSD;97242;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSDB;25728;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSOL;114051;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PSTU;342;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PT;137563;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PTB;18863;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;PV;24025;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;REDE;3988;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;REPUBLICANOS;95236;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;SOLIDARIEDADE;4054;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;UNIÃO;97097;2022-10-06 18:40:49
Deputado Distrital;1;DF;CENTRO-OESTE;UP;1190;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;AGIR;485;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;CIDADANIA;963;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;DC;563;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;MDB;39617;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PATRIOTA;10285;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PC do B;6447;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PDT;57680;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PL;44426;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PMN;138;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PODE;27462;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PP;45847;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PROS;16541;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PSB;19038;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PSD;35491;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PSDB;17828;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PSOL;2229;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PT;17971;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;PV;269;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;REDE;152;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;REPUBLICANOS;44442;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;SOLIDARIEDADE;11424;2022-10-06 18:40:49
Deputado Estadual;1;AC;NORTE;UNIÃO;36472;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;AVANTE;64184;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;DC;140;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;MDB;772570;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PC do B;6396;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PDT;6839;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PL;63497;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PMB;484;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PP;242341;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PSB;16433;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PSD;37794;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PSOL;1683;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PSTU;379;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PT;72248;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PTB;2656;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;PV;27702;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;REDE;271;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;REPUBLICANOS;137822;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;SOLIDARIEDADE;1348;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;UNIÃO;201905;2022-10-06 18:40:49
Deputado Estadual;1;AL;NORDESTE;UP;1453;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;AGIR;2688;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;AVANTE;253980;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;CIDADANIA;41145;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;DC;25129;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;MDB;111311;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PATRIOTA;110871;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PC do B;21753;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PDT;20479;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PL;183186;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PMB;84264;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PMN;58242;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PROS;15975;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PSB;63888;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PSC;199005;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PSDB;35806;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PSOL;3995;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PT;74473;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PTB;3717;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;PV;64001;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;REDE;1009;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;REPUBLICANOS;161512;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;SOLIDARIEDADE;34140;2022-10-06 18:40:49
Deputado Estadual;1;AM;NORTE;UNIÃO;397540;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;AGIR;17;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;AVANTE;6883;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;CIDADANIA;10093;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;MDB;31744;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PC do B;10144;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PDT;50424;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PL;30428;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PODE;25401;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PP;25375;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PROS;14377;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PRTB;7729;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PSB;5305;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PSC;10463;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PSD;27454;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PSDB;14639;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PSOL;6122;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PT;8771;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PTB;14174;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;PV;14643;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;REDE;20702;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;REPUBLICANOS;14899;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;SOLIDARIEDADE;27258;2022-10-06 18:40:49
Deputado Estadual;1;AP;NORTE;UNIÃO;47217;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;AGIR;6528;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;AVANTE;121860;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;CIDADANIA;35956;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;DC;4892;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;MDB;246881;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;NOVO;9783;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PATRIOTA;112674;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PC do B;372907;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PDT;222709;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PL;469296;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PMB;7056;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PMN;12714;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PP;718906;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PROS;6634;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PRTB;7264;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PSB;311346;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PSC;195628;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PSD;1109991;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PSDB;373344;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PSOL;148051;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PT;1219500;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PTB;52108;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;PV;335364;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;REDE;6370;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;REPUBLICANOS;401163;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;SOLIDARIEDADE;274173;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;UNIÃO;1151774;2022-10-06 18:40:49
Deputado Estadual;1;BA;NORDESTE;UP;2844;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;AGIR;18628;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;AVANTE;141869;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;CIDADANIA;113060;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;MDB;371640;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PC do B;106435;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PDT;1238562;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PL;495261;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PMN;140834;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PODE;4214;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PP;295195;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PROS;6596;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PSB;14262;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PSD;330399;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PSDB;158955;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PSOL;158940;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PT;807069;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PTB;13763;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;PV;37069;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;REDE;806;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;REPUBLICANOS;193522;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;UNIÃO;406255;2022-10-06 18:40:49
Deputado Estadual;1;CE;NORDESTE;UP;1662;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;AGIR;13358;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;CIDADANIA;32895;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;DC;25642;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;MDB;30907;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PATRIOTA;81389;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PC do B;11657;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PDT;109905;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PL;265398;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PMB;9562;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PODE;140112;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PP;137514;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PROS;7278;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PRTB;1526;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PSB;164155;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PSC;73749;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PSD;48628;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PSDB;113730;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PSOL;56100;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PT;146606;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PTB;96412;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;PV;13711;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;REDE;49327;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;REPUBLICANOS;258409;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;SOLIDARIEDADE;44589;2022-10-06 18:40:49
Deputado Estadual;1;ES;SUDESTE;UNIÃO;144715;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;AGIR;150998;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;AVANTE;140751;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;CIDADANIA;4878;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;DC;34166;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;MDB;439749;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;NOVO;17031;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PATRIOTA;134399;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PC do B;20973;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PCB;1671;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PCO;276;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PDT;66650;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PL;241138;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PMB;70901;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PMN;31554;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PODE;57174;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PP;209217;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PRTB;282511;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PSB;96035;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PSC;113085;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PSD;136747;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PSDB;138676;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PSOL;7461;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PT;228299;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PTB;56586;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;PV;1941;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;REDE;669;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;REPUBLICANOS;158688;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;SOLIDARIEDADE;81628;2022-10-06 18:40:49
Deputado Estadual;1;GO;CENTRO-OESTE;UNIÃO;430321;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;AGIR;28587;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;CIDADANIA;8203;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;DC;3104;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;MDB;202326;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PATRIOTA;232583;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PC do B;244045;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PCO;177;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PDT;333171;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PL;381909;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PMB;5516;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PODE;175894;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PP;341747;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PROS;54123;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PRTB;25476;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSB;861799;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSC;144517;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSD;207320;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSDB;57346;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSOL;7798;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PSTU;3185;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PT;128413;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PTB;28868;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;PV;49872;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;REDE;1400;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;REPUBLICANOS;91045;2022-10-06 18:40:49
Deputado Estadual;1;MA;NORDESTE;UNIÃO;72612;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;AVANTE;449270;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;CIDADANIA;253678;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;DC;211746;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;MDB;314743;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;NOVO;377651;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PATRIOTA;371263;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PC do B;115403;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PCB;9675;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PCO;789;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PDT;313735;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PL;1306136;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PMB;37832;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PMN;369047;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PODE;192418;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PP;833221;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PROS;218897;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PRTB;29122;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSB;237408;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSC;433134;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSD;1143330;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSDB;299427;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSOL;136262;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PSTU;5815;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PT;1522760;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PTB;79467;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;PV;407441;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;REDE;289675;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;REPUBLICANOS;475080;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;SOLIDARIEDADE;153241;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;UNIÃO;451748;2022-10-06 18:40:49
Deputado Estadual;1;MG;SUDESTE;UP;9228;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;AGIR;1555;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;AVANTE;2674;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;CIDADANIA;5494;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;DC;278;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;MDB;142878;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PATRIOTA;51532;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PC do B;1443;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PDT;72125;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PL;132945;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PODE;68498;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PP;116417;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PROS;1417;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PRTB;62577;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PSB;44882;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PSD;62621;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PSDB;287542;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PSOL;7492;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PT;153613;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PTB;15410;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;PV;3135;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;REDE;5971;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;REPUBLICANOS;69264;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;SOLIDARIEDADE;11595;2022-10-06 18:40:49
Deputado Estadual;1;MS;CENTRO-OESTE;UNIÃO;83208;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;AGIR;4447;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;CIDADANIA;40388;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;MDB;217896;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PATRIOTA;28922;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PC do B;2622;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PDT;4876;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PL;156642;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PODE;60840;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PP;96093;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PSB;245099;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PSD;143946;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PSDB;102548;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PSOL;2044;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PT;144969;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PTB;62728;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;PV;8989;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;REDE;200;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;REPUBLICANOS;147069;2022-10-06 18:40:49
Deputado Estadual;1;MT;CENTRO-OESTE;UNIÃO;257949;2022-10-06 18:40:49
Deputado Estadual;1;PA;NORTE;AGIR;1921;2022-10-06 18:40:49
Deputado Estadual;1;PA;NORTE;AVANTE;48390;2022-10-06 18:40:49
Deputado Estadual;1;PA;NORTE;CIDADANIA;53641;2022-10-06 18:40:49
