nm_regiao;sg_partido;ds_cargo;nr_turno;sg_uf;qt_votos_validos;dt_carga
CENTRO-OESTE;UP;Deputado Estadual;1;GO;3354173;2022-10-07 14:15:10
CENTRO-OESTE;UP;Deputado Federal;1;DF;1607519;2022-10-07 14:15:10
CENTRO-OESTE;UP;Deputado Federal;1;GO;3440515;2022-10-07 14:15:10
CENTRO-OESTE;UP;Governador;1;GO;3487598;2022-10-07 14:15:10
CENTRO-OESTE;UP;Presidente;1;DF;1762575;2022-10-07 14:15:10
CENTRO-OESTE;UP;Presidente;1;GO;3681469;2022-10-07 14:15:10
CENTRO-OESTE;UP;Presidente;1;MS;1506989;2022-10-07 14:15:10
CENTRO-OESTE;UP;Presidente;1;MT;1842888;2022-10-07 14:15:10
EXTERIOR;DC;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;MDB;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;NOVO;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PCB;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PDT;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PL;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PSTU;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PT;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;PTB;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;UNIÃO;Presidente;1;ZZ;294525;2022-10-07 14:15:10
EXTERIOR;UP;Presidente;1;ZZ;294525;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;BA;79377160;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;CE;156704876;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;MA;140259368;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;PB;40383252;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;PE;124441525;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Estadual;1;PI;23647656;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;AL;11555341;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;BA;103459603;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;CE;71515346;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;MA;63010466;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;PB;17524352;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;PE;84487671;2022-10-07 14:15:10
NORDESTE;AGIR;Deputado Federal;1;PI;11744898;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Estadual;1;AL;36479190;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Estadual;1;BA;158754320;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Estadual;1;CE;237584812;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Estadual;1;PE;104530881;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Estadual;1;RN;46626125;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;BA;206919206;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;CE;117489497;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;MA;22238988;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;PB;19714896;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;PE;129216438;2022-10-07 14:15:10
NORDESTE;AVANTE;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;AVANTE;Senador;1;CE;4856028;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;AL;1658145;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;BA;87314876;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;CE;60659952;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;MA;70129684;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;PE;94575559;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Estadual;1;SE;25544925;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;AL;3301526;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;BA;95501172;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;CE;15324717;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;MA;59303968;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;PE;9939726;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;PI;17617347;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;RN;3739674;2022-10-07 14:15:10
NORDESTE;CIDADANIA;Deputado Federal;1;SE;5625465;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;AL;1658145;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;BA;142878888;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;MA;84893828;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;PB;56087850;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;PE;79642576;2022-10-07 14:15:10
NORDESTE;DC;Deputado Estadual;1;SE;13380675;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;AL;3301526;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;BA;119376465;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;MA;44477976;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;PB;4381088;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;PE;89457534;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;DC;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;DC;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;DC;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;DC;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;DC;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;DC;Senador;1;MA;3406360;2022-10-07 14:15:10
NORDESTE;DC;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;DC;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;AL;46428060;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;BA;420698948;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;CE;151649880;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;MA;95966936;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;PB;71792448;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;PI;43354036;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;RN;37300900;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Estadual;1;SE;9731400;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;BA;318337240;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;CE;112381258;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;MA;63010466;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;PB;28477072;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;PE;99397260;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;RN;14958696;2022-10-07 14:15:10
NORDESTE;MDB;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;MDB;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;MDB;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;MDB;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;MDB;Senador;1;AL;1486153;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Estadual;1;BA;7937716;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Estadual;1;CE;5054996;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Estadual;1;PI;5911914;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Federal;1;BA;47750586;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Federal;1;CE;5108239;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Federal;1;MA;22238988;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Federal;1;PE;29819178;2022-10-07 14:15:10
NORDESTE;NOVO;Deputado Federal;1;PI;11744898;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;NOVO;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;BA;333384072;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;MA;118113152;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;PE;179195796;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;PI;33500846;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;RN;27975675;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Estadual;1;SE;29194200;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;AL;14856867;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;BA;191002344;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;CE;86840063;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;MA;70423462;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;PB;21905440;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;PE;104367123;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;PI;17617347;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;RN;13088859;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Deputado Federal;1;SE;9000744;2022-10-07 14:15:10
NORDESTE;PATRIOTA;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;AL;8290725;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;BA;103190308;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;CE;40439968;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;MA;40601396;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;PB;13461084;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;PE;64709593;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;PI;3941276;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;RN;3730090;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Estadual;1;SE;3649275;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;BA;23875293;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;CE;10216478;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;MA;18532490;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;PB;4381088;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;PE;14909589;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;RN;5609511;2022-10-07 14:15:10
NORDESTE;PC do B;Deputado Federal;1;SE;2250186;2022-10-07 14:15:10
NORDESTE;PCB;Deputado Estadual;1;PE;9955322;2022-10-07 14:15:10
NORDESTE;PCB;Deputado Federal;1;BA;23875293;2022-10-07 14:15:10
NORDESTE;PCB;Deputado Federal;1;CE;10216478;2022-10-07 14:15:10
NORDESTE;PCB;Deputado Federal;1;PE;9939726;2022-10-07 14:15:10
NORDESTE;PCB;Deputado Federal;1;PI;3914966;2022-10-07 14:15:10
NORDESTE;PCB;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;PCB;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;PCB;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PCB;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PCB;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Estadual;1;MA;3691036;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Estadual;1;PE;14932983;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Estadual;1;PI;1970638;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;AL;3301526;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;CE;5108239;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;MA;3706498;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;PB;6571632;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;PE;24849315;2022-10-07 14:15:10
NORDESTE;PCO;Deputado Federal;1;PI;1957483;2022-10-07 14:15:10
NORDESTE;PCO;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;PCO;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PCO;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PCO;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PCO;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PCO;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PCO;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;AL;28188465;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;BA;436574380;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;CE;181979856;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;MA;66438648;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;PB;6730542;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;PE;114486203;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;PI;17735742;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;RN;26110630;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Estadual;1;SE;27977775;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;BA;310378809;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;CE;97056541;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;MA;59303968;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;PB;17524352;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;PE;119276712;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;PI;15659864;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PDT;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;PDT;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;PDT;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PDT;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PDT;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PDT;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;AL;44769915;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;BA;500076108;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;CE;232529816;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;MA;136568332;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;PB;76279476;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;PE;243905389;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;PI;47295312;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;RN;42896035;2022-10-07 14:15:10
NORDESTE;PL;Deputado Estadual;1;SE;27977775;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;BA;294461947;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;CE;91948302;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;MA;66716964;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;PB;26286528;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;PE;129216438;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;PI;19574830;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PL;Deputado Federal;1;SE;9000744;2022-10-07 14:15:10
NORDESTE;PL;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;PL;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PL;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PL;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PL;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PL;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PL;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PL;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PL;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;AL;4974435;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;BA;95252592;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;MA;66438648;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;PB;35896224;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;PE;84620237;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Estadual;1;RN;41030990;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;AL;4952289;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;BA;246711361;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;CE;40865912;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;MA;29651984;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;PB;19714896;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;PE;4969863;2022-10-07 14:15:10
NORDESTE;PMB;Deputado Federal;1;RN;5609511;2022-10-07 14:15:10
NORDESTE;PMB;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;PMB;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PMB;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Estadual;1;BA;277820060;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Estadual;1;CE;207254836;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Estadual;1;PE;49776610;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Estadual;1;RN;26110630;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Estadual;1;SE;29194200;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;AL;4952289;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;CE;40865912;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;PE;104367123;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;PI;21532313;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PMN;Deputado Federal;1;SE;9000744;2022-10-07 14:15:10
NORDESTE;PMN;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PMN;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PMN;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PMN;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PMN;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Estadual;1;CE;45494964;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Estadual;1;MA;99657972;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Estadual;1;SE;23112075;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;BA;310378809;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;CE;91948302;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;MA;66716964;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;PB;6571632;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;PE;109336986;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;PI;17617347;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PODE;Deputado Federal;1;SE;7875651;2022-10-07 14:15:10
NORDESTE;PODE;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PODE;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PODE;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;AL;31504755;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;BA;468325244;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;CE;60659952;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;MA;66438648;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;PB;31409196;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;PE;199106440;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;PI;49265950;2022-10-07 14:15:10
NORDESTE;PP;Deputado Estadual;1;SE;23112075;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;BA;302420378;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;CE;81731824;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;MA;63010466;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;PB;24095984;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;PE;104367123;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;PI;17617347;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PP;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;PP;Senador;1;AL;1486153;2022-10-07 14:15:10
NORDESTE;PP;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PP;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PP;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Estadual;1;BA;111128024;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Estadual;1;CE;116264908;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Estadual;1;MA;110731080;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Estadual;1;PE;19910644;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Estadual;1;SE;3649275;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;AL;13206104;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;BA;183043913;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;CE;66407107;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;MA;55597470;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;PB;6571632;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;PE;14909589;2022-10-07 14:15:10
NORDESTE;PROS;Deputado Federal;1;SE;5625465;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Estadual;1;BA;95252592;2022-10-07 14:15:10
